"age" "edu1" "edu2" "edu3" "leisure.1" "leisure.2" "leisure.3" "mar1" "mar2" "mar3" "sex" "income.1" "income.2" "income.3" "lifesatisfaction.1" "lifesatisfaction.2" "lifesatisfaction.3"
21 0 0 0 2 1 2 1 0 0 0 7.40765185546874 7.16685888671873 10.5350068359375 2 2 2
55 1 0 0 6 6 3 1 0 0 1 5.617904296875 24.8233593750001 38.3279531250013 2 2 2
45 0 0 0 9 9 7 1 0 0 1 34.5265585937504 34.5265585937504 39.5284062500014 3 2 2
48 0 0 0 2 1 2 0 1 0 0 13.76158203125 14.26496484375 14.7793535156251 2 2 2
22 0 1 0 12 12 12 0 0 1 0 11.5680810546875 18.433974609375 19.351921875 2 3 3
18 0 0 0 9 9 5 0 0 1 0 6.87467041015626 9.70314453125003 13.3362587890625 3 3 3
31 0 1 0 2 2 3 1 0 0 0 6.79316943359375 7.45921386718747 11.821619140625 2 2 3
28 1 0 0 5 4 5 1 0 0 1 42.4625820312497 54.5443398437514 47.2998984375006 2 3 3
28 0 0 0 4 5 5 1 0 0 0 1.28196362304688 6.40316699218749 4.55297949218751 3 2 2
42 0 1 0 3 3 3 1 0 0 1 44.0999999999983 46.7000000000005 39.55 2 2 2
38 0 1 0 5 4 3 1 0 0 0 1.80474926757813 8.88359863281253 25.9716562499993 2 2 2
36 0 1 0 5 4 3 1 0 0 0 10.187357421875 9.54615039062499 7.28413769531253 3 3 3
43 0 0 0 4 3 2 0 1 0 1 8.89999999999999 4.56363623046872 5.26363623046876 3 3 2
28 0 1 0 8 9 9 1 0 0 1 34.9999999999982 31.3461542968765 27.8461542968753 3 3 3
40 0 0 0 3 4 4 1 0 0 0 11.7297529296875 11.919669921875 12.74469921875 3 2 2
40 0 0 0 4 6 3 1 0 0 1 25.2394003906255 27.6312480468754 26.7457343749996 2 2 2
75 0 0 0 3 1 3 1 0 0 1 11.6569765625 11.763232421875 12.4499189453125 3 3 3
66 0 0 1 4 2 2 1 0 0 0 2.66680004882814 2.96594140625001 3.27960546875001 3 3 2
32 0 0 0 9 5 8 0 1 0 0 20.1471132812501 17.84769140625 18.764705078125 3 2 3
52 0 1 0 3 3 5 1 0 0 1 24.2776464843752 24.805052734376 26.5404160156241 3 2 2
26 1 0 0 4 6 5 0 0 1 1 19.0794453125 19.3228183593751 19.362818359375 3 3 3
45 0 0 0 7 9 7 1 0 0 1 22.9683144531245 26.2381328125011 27.48313671875 2 2 2
42 0 0 0 5 5 6 1 0 0 0 7.72775292968753 6.29220312499998 6.15409716796874 2 2 2
17 0 0 0 4 3 9 0 0 1 1 1.04767407226563 5.21428564453124 3.65281005859376 2 3 3
60 0 1 0 12 4 3 0 1 0 1 17.80759765625 20.8877480468749 21.1839628906251 2 2 2
57 0 0 0 6 2 1 0 1 0 0 7.1704287109375 5.23022558593751 6.75831835937503 3 2 2
72 0 1 0 8 2 5 1 0 0 1 15.6290009765626 18.016806640625 16.0599687499999 3 3 3
68 0 1 0 5 4 2 1 0 0 0 9.43281445312501 5.28068066406251 12.2998867187499 2 3 3
39 1 0 0 5 6 9 1 0 0 0 35.6851367187512 34.6741835937497 34.9826796875001 3 3 3
32 1 0 0 9 6 5 1 0 0 1 43.1752382812513 44.5309570312521 25.9088515624987 3 3 3
31 0 0 0 9 4 7 1 0 0 0 13.6024736328125 12.3448476562501 15.5756533203125 3 2 3
33 1 0 0 4 7 7 1 0 0 0 30.4026367187491 27.9428300781246 6.41496679687502 2 2 2
31 1 0 0 7 12 8 1 0 0 1 40.8290976562482 90.2650624999988 72.1308828124991 2 3 3
60 0 1 0 5 3 2 1 0 0 1 12.4108623046875 12.5784248046876 12.8639374999999 2 2 2
30 0 0 0 3 3 1 1 0 0 0 1.36347509765625 1.7616534423828 1.66782299804688 2 3 3
61 0 0 0 3 3 4 1 0 0 1 7.67034912109379 9.83845605468753 12.2706259765625 2 2 2
64 0 0 1 3 3 5 1 0 0 0 22.6797558593744 5.63677197265625 12.21458984375 2 2 2
52 1 0 0 5 4 2 1 0 0 1 39.0490117187506 40.1681679687502 41.0379843749982 2 2 2
55 1 0 0 4 5 6 1 0 0 0 29.0836035156238 19.5079238281251 36.3124609375003 2 2 2
22 1 0 0 11 9 9 0 0 1 0 11.1885634765625 12.7891337890626 15.2970732421876 2 2 2
29 0 0 0 12 9 12 1 0 0 1 34.2000000000001 35.1000000000015 36.7299999999995 3 3 2
46 0 1 0 10 9 10 0 0 1 1 15.719052734375 15.4543876953125 12 2 1 1
61 0 1 0 3 5 5 1 0 0 1 61.4250000000012 24.6400000000011 40.9820000000009 2 2 2
62 0 0 1 2 3 3 1 0 0 0 3.22675488281251 1.5797978515625 3.06819165039063 2 3 2
61 0 0 1 3 3 2 0 0 0 0 12.0260224609375 11.0650986328125 2.45713745117187 2 3 2
61 0 0 1 1 2 2 1 0 0 1 13.909296875 12.926 13.622 3 3 2
32 0 1 0 1 2 2 1 0 0 0 9.70699218750003 17.6106210937501 17.9364882812499 3 3 3
33 0 1 0 5 3 3 1 0 0 0 31.3999511718748 34.6623906249993 4.59831396484375 3 3 3
56 0 1 0 4 3 3 1 0 0 1 22.0829999999997 10.56 3.54678369140625 3 3 3
27 1 0 0 8 6 6 0 0 1 0 24.6969746093748 24.7557753906243 10.74245703125 2 2 2
26 1 0 0 12 12 11 0 0 1 0 22.6073906250002 29.2342343750002 34.1734062499991 2 3 3
40 1 0 0 10 1 4 1 0 0 0 6.33151464843749 11.994146484375 15.6801494140625 2 3 2
69 0 0 0 6 1 4 0 1 0 0 7.58770507812497 15.255044921875 6.51856152343748 2 3 3
42 0 1 0 6 6 8 1 0 0 1 28.6689726562504 30.7512597656249 28.3658203125013 3 2 2
23 0 0 0 4 4 9 1 0 0 0 19.00597265625 19.54876953125 22.087923828124 2 2 2
64 0 0 1 2 2 3 1 0 0 0 2.46148242187499 2.12767626953124 2.35363598632812 3 2 3
41 0 1 0 6 4 4 1 0 0 1 27.9036757812502 26.5402597656244 27.503652343751 2 2 2
34 0 0 0 1 3 2 1 0 0 0 9.38236328125005 10.8768623046875 10.5775712890625 2 2 2
56 0 1 0 5 4 11 1 0 0 1 24.5766230468752 14.2600000000001 16.0155000000001 2 2 3
50 0 1 0 8 7 10 1 0 0 0 34.0295351562486 29.0159999999989 23.7639999999992 2 2 2
27 0 1 0 7 9 4 1 0 0 0 11.7578037109375 14.44553125 9.4298232421875 3 3 2
51 0 1 0 10 9 8 1 0 0 1 43.564000000001 47.6399999999983 49.1400000000014 2 3 2
43 1 0 0 4 4 6 1 0 0 0 54.0359140625015 32.31381640625 22.4726054687496 2 2 3
42 0 0 0 3 3 2 1 0 0 0 7.20147265624999 4.52589990234376 2.90804345703126 2 2 2
17 0 0 0 1 9 7 0 0 1 0 0.582857116699218 12.2142861328125 4.78514550781248 3 3 3
53 0 0 0 3 3 3 1 0 0 0 8.06616650390628 5.066 4.76181982421873 3 3 3
20 0 0 0 2 4 5 0 0 1 0 12.7539921874999 8.930044921875 3.32976708984375 3 2 3
52 0 0 0 3 3 2 0 1 0 0 14.11065234375 9.56761132812499 10.6850185546875 2 2 2
29 0 0 0 4 1 5 0 0 1 0 11.929091796875 12.4495380859375 13.0676679687501 2 2 3
75 0 0 1 9 3 3 0 0 0 1 12.333658203125 12.623958984375 13.2687265625 2 2 2
54 0 1 0 1 6 6 1 0 0 1 23.288076171876 24.29423046875 27.2880000000005 3 3 3
20 1 0 0 3 9 4 0 0 1 0 2.1329453125 11.85067578125 14.4110849609375 3 2 2
71 0 0 0 2 1 3 1 0 0 0 2.67431665039063 3.55121826171875 2.73161596679689 2 2 2
38 0 1 0 5 5 7 0 1 0 1 30.9821367187492 32.9054453125012 37.7065546875015 2 2 2
43 1 0 0 9 5 9 1 0 0 1 46.1161640625022 84.7259140625035 81.0000000000019 3 3 3
48 0 1 0 9 6 6 1 0 0 1 46.4543398437507 58.5999999999998 66.2 3 3 3
48 0 0 0 4 4 4 1 0 0 0 7.27450341796876 8.38351074218748 8.83851074218749 3 2 2
43 0 0 0 9 2 5 1 0 0 1 28.9088984375014 31.3191464843758 34.6271914062493 2 2 3
71 0 0 0 1 1 3 1 0 0 0 2.37120458984374 3.55121826171875 2.10984399414061 3 3 3
67 0 0 1 2 7 6 1 0 0 1 3.08019506835938 2.12767626953124 11.931248046875 3 2 3
54 0 0 1 1 2 2 1 0 0 0 7.61884179687504 7.69898046875003 4.44532226562498 2 3 3
29 0 0 0 7 7 7 1 0 0 0 21.364203125 20.102091796875 10.6656181640625 3 3 3
65 1 0 0 3 2 3 1 0 0 1 19.1028125 24.7702148437495 26.6690820312497 2 2 2
61 0 0 0 6 3 3 1 0 0 0 3.70747290039062 1.52383813476563 2.8084033203125 2 2 2
80 0 0 0 1 1 4 1 0 0 1 5.98712939453122 6.19904492187498 6.53590039062498 3 3 3
80 0 0 0 1 1 1 1 0 0 0 1.70277075195311 1.68694921875 1.59575732421874 3 3 3
54 1 0 0 12 9 12 0 1 0 1 78.7500000000016 76.0000000000024 73.499999999998 2 1 2
54 0 1 0 6 4 3 0 1 0 0 6.67807861328124 11.9809238281249 12.4288681640624 3 3 3
25 1 0 0 12 12 6 0 0 1 0 18.9982578125 21.4189609374999 22.9932265624991 2 2 2
19 0 0 0 12 12 12 0 0 1 0 3.48260205078125 25.2915664062502 1.600923828125 2 2 2
74 0 1 0 2 2 4 1 0 0 1 15.5095703125001 16.4969882812499 17.434658203125 2 2 3
72 0 1 0 5 6 7 1 0 0 1 20.9513066406251 19.3319882812499 22.9479492187492 3 3 2
70 0 0 1 3 2 3 1 0 0 0 2.36148242187501 2.24629638671876 2.50840332031249 3 3 3
71 0 0 0 10 8 5 1 0 0 1 7.46023779296873 11.09615625 11.9741513671875 3 3 3
38 0 1 0 1 2 3 1 0 0 0 6.10295019531249 6.03152148437499 5.74013378906249 3 3 3
61 0 0 0 2 2 3 1 0 0 0 4.77960205078127 3.01565307617187 3.23200756835939 3 3 2
49 0 0 1 12 9 12 1 0 0 1 32.345103515626 41.3551953125001 43.1842968749998 2 2 2
47 0 0 0 7 1 3 1 0 0 0 6.94725195312502 7.42748291015627 7.50554296875 3 3 2
22 0 1 0 9 9 9 0 0 1 0 7.89779980468751 10.9381787109376 14.64521875 3 3 2
45 0 0 0 6 12 8 1 0 0 1 40.7905312500005 42.6297929687494 43.5872968749993 3 2 2
52 0 0 0 4 2 3 1 0 0 0 0.128 0.117 0.135 2 3 3
19 0 0 0 7 7 9 0 0 1 0 0.0900000000000005 0.0799999999999999 1.61439453125 2 2 2
62 0 1 0 2 3 1 1 0 0 0 2.61313916015624 7.22266845703125 4.23799951171875 3 3 3
38 0 1 0 4 6 5 1 0 0 1 31.7606874999992 48.4762578124977 22.7448632812507 2 2 2
61 0 0 0 10 4 8 0 0 0 0 46.2034999999987 36.7753398437495 50.3320781250006 2 2 3
79 0 1 0 2 1 2 0 0 1 0 11.9600830078125 14.69823828125 11.9919990234375 2 2 2
32 0 1 0 4 2 4 1 0 0 0 13.56074609375 13.7768173828125 14.131 2 2 3
55 0 0 0 3 6 6 1 0 0 1 23.2959999999997 25.5340000000001 27.7699999999987 2 2 3
31 0 1 0 12 12 9 0 0 1 1 18.98 18.4599999999999 20.8 2 1 1
29 0 0 0 3 2 2 1 0 0 1 25.8198613281255 27.0207851562494 20.4783984375 2 2 2
42 0 0 0 6 6 6 1 0 0 0 33.0011875000012 12.97986328125 31.3761679687491 3 2 3
64 0 0 0 5 5 4 1 0 0 0 3.28709204101562 3.91411889648436 3.8830546875 3 2 2
84 0 1 0 2 1 1 1 0 0 0 2.58148242187499 2.45721166992186 2.85340332031249 3 3 3
51 0 0 0 5 5 6 1 0 0 1 27.1889140624989 27.1889140624989 23.7963046875005 2 2 2
56 0 0 0 8 5 2 1 0 0 1 41.8095859375009 34.806699218749 33.2180546875013 2 2 2
29 1 0 0 12 12 7 0 0 1 0 23.8263281249989 24.9040371093748 25.4204335937502 3 2 2
42 0 0 0 5 3 3 1 0 0 1 15.912 15.912 16.3064667968751 3 3 3
74 0 0 1 4 4 1 0 0 1 1 5.35331201171876 7.73305615234379 7.05349560546874 2 2 2
45 1 0 0 3 3 5 0 0 1 0 15.9120087890625 16.8367207031251 18.73983984375 2 3 2
70 0 1 0 10 6 9 1 0 0 1 8.84996191406248 9.05340917968754 9.23293457031247 3 3 3
67 0 0 1 8 4 4 1 0 0 0 7.60025683593747 7.24239746093747 7.01024511718751 2 3 2
53 0 0 0 7 5 4 1 0 0 0 12.042734375 10.0011708984375 7.02536474609371 2 3 2
28 0 1 0 1 5 2 1 0 0 0 2.94655712890624 4.25708105468751 7.48832421874996 2 2 3
26 0 0 0 11 9 4 0 0 1 1 13.288361328125 15.1147353515626 17.1270214843749 3 2 3
49 1 0 0 7 4 8 1 0 0 1 39.1669218750016 44.0498828124993 49.7903007812515 3 3 3
22 0 0 0 12 5 12 0 0 1 1 17.9045585937501 27.1862304687506 23.144845703125 3 3 3
17 0 0 0 12 6 12 0 0 1 0 6.82520361328122 7.58323339843749 7.69690087890625 3 3 3
36 0 0 0 9 4 6 1 0 0 0 12.10423046875 12.7758798828124 13.21825 3 3 3
68 0 1 0 2 2 5 1 0 0 1 15.461236328125 21.2857792968749 15.32845703125 3 3 3
35 0 1 0 7 3 9 1 0 0 0 4.86399999999999 70.0368984375012 10.90804296875 3 3 3
35 0 0 0 4 8 8 1 0 0 1 21.9211484374999 22.099999999999 21.610990234375 2 2 2
40 0 0 0 2 1 1 1 0 0 0 6.39023535156253 13.4678398437499 15.0988447265626 2 2 3
60 0 1 0 1 3 5 1 0 0 1 39.9393593749983 31.7000000000009 25.7420410156256 3 2 3
29 0 0 1 6 11 1 1 0 0 1 13.5980000000001 14.56 15.626 2 3 2
31 0 1 0 3 5 5 1 0 0 0 16.273818359375 19.8223437499999 17.76444140625 2 2 2
41 0 0 0 6 5 3 1 0 0 1 26.5780605468751 27.7738085937493 29.8590214843742 2 2 2
39 0 0 0 2 2 2 1 0 0 0 15.6507666015626 13.936533203125 13.070962890625 3 3 3
61 0 1 0 8 5 5 0 1 0 1 0.451200012207032 1.38118237304688 4.24449999999999 3 3 3
46 0 1 0 5 5 6 0 1 0 0 15.9120087890625 30.5180566406249 7.52740917968753 2 2 2
20 0 0 0 3 2 6 1 0 0 0 2.47198510742188 6.44004833984377 7.07200000000001 2 2 2
65 0 0 1 9 2 3 1 0 0 1 11.4944501953125 15.4448984375 15.9848681640625 3 3 3
62 0 0 1 3 1 1 1 0 0 0 2.46415600585939 2.50840332031249 2.58519165039062 3 3 3
69 0 0 1 2 5 3 0 0 0 0 11.8770732421875 12.195755859375 13.60291796875 3 3 2
53 0 0 0 1 1 3 1 0 0 0 5.49775146484376 6.39491943359375 7.07933056640623 2 2 2
30 0 0 0 2 2 3 1 0 0 0 14.50716015625 15.69607421875 1.26474536132813 2 3 3
19 0 0 0 7 3 3 0 0 1 0 1.49892297363282 2 3.27594116210938 3 3 3
62 0 0 1 1 1 1 0 0 0 0 8.14662207031248 8.19134863281246 7.52520996093748 3 3 3
40 0 0 0 1 2 1 1 0 0 1 19.9315781249999 19.31478125 21.1150546874999 2 3 2
68 0 0 0 4 6 4 1 0 0 1 18.7156484375 19.33498046875 19.9903417968751 3 3 3
68 0 0 0 4 3 5 1 0 0 0 5.77731640624999 4.76599951171876 5.26278710937503 2 2 2
59 0 1 0 4 3 1 1 0 0 0 8.66942285156251 8.67534375000004 10.9475888671875 2 2 2
34 0 0 0 1 2 2 1 0 0 1 5.61504785156253 23.7309140625011 16.890228515625 2 2 2
42 0 0 0 8 6 9 1 0 0 1 7.99999999999997 17.8461542968751 30.0000000000002 3 2 2
30 0 1 0 6 8 1 1 0 0 0 5.94758251953124 4.25708105468751 4.06155517578125 1 2 2
44 0 0 0 4 5 4 1 0 0 1 18.6143183593751 14.5773671875001 4.80369531250002 2 2 2
39 0 1 0 1 1 1 1 0 0 0 12.80753515625 24.6298769531257 18.1414824218749 2 2 2
45 1 0 0 2 2 3 1 0 0 0 8.57728906250001 14.2683251953125 18.2253203125 3 3 3
41 0 1 0 4 4 6 1 0 0 1 44.8853242187496 58.8693750000015 40.000000000001 3 3 3
21 0 0 0 6 3 9 0 1 0 0 17.4558515624999 15.9984248046876 18.746048828125 2 2 2
60 0 1 0 6 4 5 1 0 0 1 10.43219921875 10.792 11.05571875 3 3 3
44 0 1 0 2 2 4 0 1 0 0 12.8775390624999 14.7541054687499 15.1256796875 3 2 2
16 0 0 0 3 6 3 0 0 1 0 0.445885833740233 3.51 3.96000000000002 3 3 3
80 0 0 0 2 1 2 1 0 0 1 8.93906250000001 9.14698925781245 9.19498925781253 3 2 2
54 0 0 0 3 2 5 1 0 0 0 11.0097001953125 11.528291015625 12.0807158203126 3 3 3
52 0 1 0 8 8 9 1 0 0 1 29.0650410156254 34.607156249999 34.4755195312497 3 3 3
34 0 0 0 2 4 2 1 0 0 1 16.01 16.69 16.915 3 3 3
58 0 1 0 12 4 10 1 0 0 1 99.1924140624957 107.029445312498 150.017718750002 3 3 3
43 0 0 0 5 5 3 1 0 0 0 0.773704772949218 1.63331982421874 1.6834267578125 3 3 3
17 0 0 0 2 4 3 0 0 1 1 2.34247412109374 3.48210156250001 8.64518261718746 3 3 2
51 1 0 0 4 4 4 1 0 0 0 35.9913554687515 36.2196328125018 37.2824492187516 3 2 3
49 0 0 0 11 9 8 1 0 0 1 29.5153593750012 27.8012949218756 27.3808320312508 3 2 2
23 0 0 0 12 12 11 1 0 0 1 11.8110859375 0.803764587402344 17.9431328125 3 3 2
21 1 0 0 12 12 11 0 0 1 1 9.94360253906254 10.3389492187501 8.71273828125002 2 2 2
44 0 1 0 3 3 4 1 0 0 1 12.968 9.15129589843751 15.35153515625 2 1 3
49 1 0 0 2 2 4 1 0 0 0 11.71624609375 11.3507421875001 11.1128828125 2 2 2
44 1 0 0 3 3 3 1 0 0 1 16.554 17.31754296875 18.64 2 3 2
68 0 0 1 6 4 3 1 0 0 1 23.3829374999997 19.1803125000001 13.8126962890626 3 3 3
59 0 1 0 3 5 5 1 0 0 0 10.452 10.549109375 5.83304980468747 3 3 3
33 0 0 0 9 12 9 1 0 0 1 32.1288417968748 34.7967656250013 39.0000000000006 2 3 3
50 0 1 0 3 4 5 0 1 0 1 12.8654638671875 12.759478515625 16.3532929687501 2 2 3
46 0 1 0 4 6 6 0 1 0 0 16.2126474609375 21.19025390625 22.8233261718746 3 3 3
23 1 0 0 6 5 7 0 0 1 1 12.6959580078125 12.4933564453125 16.2570830078125 1 2 3
19 0 0 0 2 2 6 0 0 1 1 0.003 0.002 0.002 2 2 3
56 0 1 0 5 7 5 1 0 0 0 12.7515009765625 44.430000000002 17.1427460937501 3 3 3
56 0 1 0 8 10 8 1 0 0 1 53.6965078124978 39.639999999999 22.2999999999998 3 2 2
26 1 0 0 12 12 12 0 0 1 0 27.0069335937509 39.5724609374983 71.6311250000027 3 2 2
56 0 1 0 2 2 1 1 0 0 0 11.5468818359375 10.381986328125 10.808314453125 3 3 3
56 0 0 1 7 2 1 1 0 0 1 20.15 20.8950000000001 21.515 3 3 3
30 0 0 0 11 12 12 0 0 1 1 13.2599999999999 13.78 14.56 3 3 3
63 0 0 0 3 4 5 1 0 0 1 9.00984374999995 5.60767919921873 9.51700976562499 3 3 3
60 0 0 1 2 1 3 1 0 0 0 2.45286767578126 4.48787500000002 6.5084033203125 3 3 2
24 0 0 0 3 3 7 0 0 1 1 17.05508203125 17.7816406249999 19.445798828125 3 2 2
22 1 0 0 10 7 9 0 0 1 0 15.8356669921876 20.3909609375 21.784072265625 2 2 2
36 0 0 0 1 3 7 1 0 0 0 19.9111640625 20.0046777343749 14.062837890625 2 3 3
65 0 1 0 3 3 4 1 0 0 1 12.13601953125 7.39121093749997 17.3943632812501 3 3 2
64 0 0 0 3 3 4 1 0 0 0 4.29809472656249 13.167298828125 13.41302734375 3 3 3
35 1 0 0 7 8 4 1 0 0 0 35.6576093749999 41.3593046874982 45.3208359375004 3 3 3
64 0 0 1 6 8 9 0 0 0 0 9.68034570312499 11.06062109375 9.95131250000002 3 3 3
46 1 0 0 7 8 9 1 0 0 0 9.46025488281247 10.656904296875 13.4515849609375 3 3 3
31 1 0 0 2 4 3 0 0 1 0 21.0401855468751 23.5020781249991 27.6971289062506 3 3 3
62 0 1 0 7 5 9 1 0 0 1 10.3 8.46000000000001 7.99999999999997 3 3 3
61 0 0 0 3 2 9 1 0 0 0 9.90370800781246 12.0692861328125 11.33063671875 3 3 3
53 1 0 0 3 4 3 1 0 0 1 49.4829101562495 49.1658203125005 50.2075468750024 3 2 2
52 0 1 0 2 3 2 1 0 0 0 9.18452148437503 10.23571484375 11.9574375000001 2 2 2
19 0 1 0 4 2 7 0 0 1 0 0.644550048828123 13.04575 3.07269213867188 2 2 2
73 1 0 0 2 1 1 1 0 0 0 2.66148242187501 2.70363598632813 3.5084033203125 3 2 2
63 0 1 0 3 4 3 1 0 0 1 11.3428056640625 11.4268212890625 11.5847744140625 3 3 3
58 0 1 0 1 1 1 1 0 0 0 3.01403124999999 0.87 4.57150439453125 2 3 3
25 1 0 0 9 12 12 0 0 1 1 16.5758046874999 19.725802734375 19.1138574218751 3 3 3
45 1 0 0 9 11 9 1 0 0 1 81.0000000000019 87.4999999999995 91.0000000000013 3 3 3
44 1 0 0 5 3 4 1 0 0 0 1.25763708496094 0.94898016357422 0.984663330078122 2 2 2
51 0 1 0 5 3 5 1 0 0 1 21 22.4999999999997 23.5000000000012 3 2 2
49 0 0 0 12 5 5 1 0 0 1 37.6185664062511 39.2309375000016 39.9836054687496 2 2 2
48 0 0 0 6 3 3 1 0 0 0 16.0850830078125 16 16.9054999999999 2 2 2
17 0 0 0 3 5 4 0 0 1 1 3.91372485351563 9.26104394531247 12.724083984375 3 3 3
64 0 0 1 10 7 8 1 0 0 0 11.301234375 7.96250000000001 12.3789345703125 2 2 2
54 0 1 0 2 5 4 0 1 0 0 7.53142871093747 3.56300000000001 6.21009960937502 2 2 3
42 1 0 0 3 9 1 1 0 0 1 68.4999999999988 70.6923046874967 61.7055781249993 3 3 3
24 0 1 0 10 9 12 0 0 1 1 15.7728857421874 14.2500000000001 16.2463076171875 2 2 2
45 0 0 1 6 4 12 0 0 1 1 16.156466796875 16.2124707031251 18.85600390625 2 2 2
75 0 0 1 2 3 4 1 0 0 1 7.34147363281252 7.55121874999997 10.1544638671875 3 3 3
66 0 0 0 2 2 3 1 0 0 0 2.18180493164061 2.53399951171876 2.440876953125 3 2 2
35 1 0 0 12 11 11 0 0 1 1 30.0897148437504 29.9970000000012 51.4969999999998 3 3 2
73 0 0 0 3 4 1 1 0 0 1 6.30993701171877 5.95746386718751 6.56580664062504 2 2 2
49 0 1 0 6 6 6 1 0 0 0 24.4999999999996 25.4999999999995 26.7500000000013 2 2 2
48 0 1 0 6 6 10 1 0 0 1 26.2592382812513 26.2479160156257 25.6647011718742 3 2 2
26 0 1 0 3 3 6 1 0 0 0 4.95458105468749 10.639349609375 16.5366679687501 2 3 3
22 0 0 0 7 6 7 1 0 0 1 17 18.0069296875 20.0069296875 3 3 3
43 0 1 0 3 3 4 1 0 0 1 25.1154746093741 24.1819414062509 21.6406464843751 2 2 2
42 0 0 0 6 2 5 1 0 0 0 5.20179931640627 6.67906591796877 7.69665283203128 2 2 2
16 0 0 0 2 2 5 0 0 1 0 0.06 5.17778271484376 4.47944580078126 3 3 3
54 0 0 0 4 2 2 1 0 0 0 3.94415185546876 4.6556572265625 6.21293603515623 3 2 3
29 0 1 0 9 5 12 0 0 1 0 16.5612636718751 17.7736250000001 23.6031425781244 2 2 2
54 0 0 0 7 3 4 1 0 0 0 14.7103125 13.96873046875 12.971962890625 2 2 2
29 0 1 0 9 5 11 1 0 0 1 15.0000000000001 11.653845703125 21.3211328125 2 3 2
27 0 1 0 3 5 12 0 0 1 1 12.09590234375 16.3056064453124 18 2 2 2
45 0 1 0 9 6 9 1 0 0 1 52.5296953125005 62.9603906249984 57.8243906249992 3 3 3
38 0 0 0 2 2 2 1 0 0 0 5.06929785156252 6.2628623046875 11.2366142578125 3 3 3
65 0 0 0 3 1 1 1 0 0 0 20.9642734375001 18.2676953125 16.7640800781249 2 2 3
60 0 1 0 12 12 11 1 0 0 1 28.2025390625011 29.8910722656242 30.6496542968739 3 2 2
31 0 0 0 3 3 2 1 0 0 1 23.1934726562507 24.5558730468742 25.849884765626 2 3 2
29 1 0 0 5 6 6 1 0 0 0 17.4674355468749 17.8697460937501 21.0310996093751 3 2 2
17 0 0 1 4 2 3 0 0 1 1 1.14601892089844 4.57599999999998 10.1714472656251 1 1 1
58 0 0 0 4 1 5 0 1 0 0 9.66554296874996 3.27803173828126 1.11 2 2 2
52 0 1 0 6 4 3 1 0 0 1 35.7500000000016 34.7499999999987 3.75119995117188 3 3 3
48 0 0 0 6 7 7 1 0 0 0 23.5795624999992 26.2008378906243 31.8549941406241 3 3 2
27 0 0 0 12 12 12 0 0 1 1 21.3809140624999 21.9813749999999 20.34965234375 2 1 2
81 0 1 0 1 1 2 0 1 0 0 5.88499511718753 6.17661474609379 6.37908984375 3 3 2
56 0 1 0 9 12 12 1 0 0 1 46.2070000000007 48.7420000000004 44.171999999999 3 3 3
54 0 0 1 3 4 6 1 0 0 0 0.839927673339847 1.37637670898438 3.93871630859373 3 3 2
74 0 1 0 1 2 4 0 0 0 0 9.76499511718749 10.975958984375 9.96353417968747 3 3 3
44 0 1 0 7 2 6 1 0 0 0 6.83853125000003 4.69025390624998 10.2285732421875 3 2 2
17 0 0 0 1 12 5 0 0 1 0 4.16457617187502 9.58335156249999 13.7108369140625 2 2 1
50 0 0 0 2 1 1 1 0 0 1 26.2859140624992 22.6862851562507 19.315056640625 3 3 3
44 0 0 0 5 5 3 1 0 0 0 9.02367285156249 10.0669628906249 9.737962890625 3 3 3
46 0 0 0 4 3 5 1 0 0 0 9.025375 9.69893261718749 16.8491015625 2 3 2
46 0 1 0 5 5 4 1 0 0 1 35.9786093750006 33.0342851562508 40.0210078125006 2 3 2
20 0 1 0 7 8 7 0 0 1 0 6.20385644531247 4.23802539062501 1.06285705566406 3 3 3
16 0 0 0 2 4 5 0 0 1 0 1.33714282226563 3.26724731445313 2.29891137695312 3 3 2
46 0 1 0 8 6 8 1 0 0 1 16.8996640625001 16.7570039062499 19.03109765625 2 2 2
21 0 0 0 11 12 9 0 0 1 1 2.390923828125 7.57983007812496 15.6685849609375 3 3 3
18 0 1 0 10 8 8 0 0 1 0 3.24614428710937 5.24048779296875 10.481693359375 3 3 3
36 0 1 0 5 4 12 1 0 0 0 8.91592968750001 19.7342734375 14.6643847656251 3 2 2
59 0 0 0 5 2 1 1 0 0 1 28.6652421875009 22.05769140625 9.65907714843754 3 3 3
57 0 0 0 3 2 1 1 0 0 0 6.99000000000003 7.44399999999999 7.19200000000003 3 3 3
32 1 0 0 7 4 4 1 0 0 1 19.21478125 26.4203242187494 24.6189374999989 3 2 2
35 1 0 0 5 6 3 0 0 1 1 10.938076171875 11.3501455078125 6.87115380859376 2 3 3
17 0 0 1 9 9 5 0 0 1 0 4.24326416015627 9.25599999999998 6.16414453124997 2 2 2
58 0 1 0 2 1 2 1 0 0 1 11.068 12.2320849609374 14.5255029296875 2 2 3
57 0 1 0 1 3 2 1 0 0 0 12.40946875 13.10184765625 8.38042480468749 2 3 3
35 0 1 0 9 6 7 1 0 0 1 1.61571423339844 17.299345703125 23.8110859374999 3 3 3
35 1 0 0 9 6 9 1 0 0 0 22.1410449218748 44.2877343749982 16.2972773437499 3 3 3
42 1 0 0 3 5 4 1 0 0 0 14.4732685546874 16.738234375 17.096328125 3 2 2
74 1 0 0 6 5 4 1 0 0 1 18.82748828125 19.53196875 27.8111308593752 3 3 3
